地址,转账代币数量
0x9770b55147dc5cE27F71856Da097a5589c165d46,63486.994892
0x20B6b414eB226207388871401e147c08025a507a,5443.724148
0xc81e6b9626F960e333125e856E878b26Ae101240,1078.9666
0x746206Ea41bc4ef1cEF54ED166E69911F60aB056,1460.4328
0x4A0614efCA701c59eD7fF6A9564D3E7Be10859dE,1117.2053
0x21b5fDa296A137b080622B2B88906f527250E2fc,3313.84
0x2c9FEE823C46E51756Dc99B1639b50AfF11FA614,2022.76
0x93Cef074F6fC8266BA1C11eFeF763f63EF4a8618,2030.1083
0x4b6d626581Be89a346C4Da2D4E5199011C9f5D72,66903.84465
0x8A3f68eA916D8739E466A82f7650C9D276303e83,1893.009113
0x6327A949ce6c05118A85D07292e6E8345F08a8C1,2162.531613
0x3c9F5F9F297fee4b9EaF7c5d29b89E34ae9b228D,544.0
0x425C4f07E766C5A81d9F9F2bc9b15Af68Ef147d9,1786.714468
0x4f457b1c69129eAE307736B099Acde00f8894fff,2036.8164
0x870b0675DCA5f8Fffd4Cd9E2FAcC0D769365630c,2027.4331
0xa0d54801078AD48B9F7710DD1ea6D5b669BF8B64,410.89
0x82D992C30C3EEb2aF3812AdF2F0004e147CeeA19,0.86
0x7f88557571AC3389711710439225DfE39455cA2a,384.671305
0x4b6d626581Be89a346C4Da2D4E5199011C9f5D72,22.96558
0x2Ab9FD7Acc0d9334B398DEa92B350C32c91bf828,5.479378
0xD09EcdF99081aCEFeb344B9dF669a23A84488fA4,988.8583
0x725158721137b27B2bf980fEBc1f9dF2fa8B53bC,1874.3807
0xB27F182F2dD77fBCBBC73b297F7f67576AA6Cf67,1354.9828
0x427578c2c59D6998CD52aEf8F4498832F89a9bde,962.0035
0xd1818F392FAf424D56bfA97667D34A2359377e41,3282.149077
0x94B628fdc4590a429b43c5cC095cf10faB43B2A3,3754.775865
0x9d1A89FEc837f809482bd60d99EAFebcba9a52c7,2276.5408
0xDa317110d0b544E61f46daCC2f6b98872851eC8e,4669.507507
0xf500fcC8ac49810B84d2EF3007B1cBc6FBc963C8,5122.0065
0x337c3F6AA04709d9453C45E295C028887D13069a,603.2775
0xDA199FD3D9A47E778C8188D153C900af0f2a42e8,22060.964453
0xADeBb92fd8B32a990516FFd45E977194D99c5222,58260.9303
0x713942f9250225FC05eCC0042BE50eFe2D96aD88,1541.2743
0x9770b55147dc5cE27F71856Da097a5589c165d46,40.543285
0x48a97C9e23f25a1f3A63045e6824dD9342104224,1085.277
0x36a66710e6Fa9E42dDadb634f402F2D0A2117e8B,1256.0451
0xB18c1E734CF3F5e8Ad4A68c94e0F0a53970E111d,798.0
0x146e54c38481cf56E8b5962A3219EaAc1dF3d399,3568.0
0x7a99DcB8f8c14d6a4214eD18c67f0814D5FDfCE4,941.10754
0x286F55d9e8fDe6ae841a1712E3f420890175748d,632.266587
0x89f8E37C405fA3249950f14976793e484ffc9C62,394.31
0xFBBc5ddE4c2139b6D66c0110064055bEFcBbf621,20000.0
0xb2fef64a50475Bd557AFb4314786E6C886fc91af,35452.536563
0x8518f4534b6f8B5924240f2C2912aaE3bb637019,1848.4871
0x00561cF17DEB46ab791eEB7d6732bf401eB98800,31.198495
0xFC633aa0195f453425c13ce990D439b4C46a450D,918.67
0x4d1A979950A6b951b56c9149eFE067f6414A9fb9,2.946145
0x5e3439726c3021459b99f0963f02Fd10dCe61d3E,2811.5141
0x62a290766956a0b458dAfc086Fc99d57eFFf3B99,162441.362056
0xb1EF5E4d7BbDA3Fe5Ce12ED4ab588a9E32c44121,365.4189
0xA7D0Be4f952a56501b1B596A7C22BA4e3C285894,45.6799
0x69e1672726fF606Be3F206DA06f6806ddCC57299,401.8552
0x8B7Cb4b1BD6F97A911e69f4CbE8d9F6e38F8383F,5195.219586
0x0f2C19c1d3D7bc471987C404908230321d85709d,354.4998
0x02C668927A3582A86ff204ed41397dA43B06910c,374.0551
0x00b18A010D57C5F74C1D10d5c395450670bADE8c,1.0896
0xaaC2A2E9Cb69ad90c1eae3a66d71be5C3ed9e938,3345.0
0x4ec70f8256bfEF528E08821FFa3004c418d715bE,1010.119325
0x823005be6B525859018BF49B29ADBa007319Cdec,406.7117
0x37Fb503b6Ce2996fDA7d2C576D94322c889B0D37,685.2197
0x0fE53D84De28fE80754e6b801772B9433f7888ab,691.0224
0x1FE0Ca19a67865a5F0A6C895Ab7B9C4439bCC019,704.8157
0x30B27B3b75A647f2Ba2E89F06A82b0c6963AB229,20.753159
0xD9C7d351b294b6113744281f7eF69C5bbCdc5F38,691.7773
0x704B2a3893B6779900406b6dcC254c4C73c8c669,706.7065
0x6E9E5298d026bf8bac633897f3B99B2A782C1e99,8.379727
0x83dff77bfE7e6910E53518731b60CA3818c7c0ab,773.9666
0xc6e29F8dF421c8730D18F047a917644d2aBb6410,1206.55
0xFF1a881320D85C058E5Ef3B3e56244c6C2810232,665.695
0x74ecAa443C25a30c0b01c3c2FD67aa4b850CA3b9,409.028
0x596Bd754863ADCd21B0180A22d58B69870D21AC8,1160.0
0x4999e13f46F56b47A47868aBA9521ea6dDC099d4,3065.5
0x659cfb67e3A1581A96a886b5F602eE3deC47e1D0,358.820871
0xeE1a93eB276eAC8c9371e625d123697f292a2859,4850.99921
0x8dc7766324e0b0E34774B62826Ac96CC57a1D14F,4406.946908
0x086557Ef4f32c715dB4955bfD07a11e3bfBD2fA3,2490.654262
0x08B250Cc299faE2ab40e6aa05495e3203F5bC7A5,26703.15
0xF7F7c1c39367da080249CF7C1c68a382fcEe929b,6396.72809
0xF7b0A87d9FF7b2c85d63424f1cdfCF116CCb94A3,2376.51
0x2744f3a450199a39A7b5406ac6276a17896D05C3,759.71
0xc086B82fEDbF1B6e2075Df8F7F9e41B7Ae0D0201,2492.870512
0xBf1BA7843480e3A6553b361cdf00B89970ffFF8D,73166.47250843047
0xfa8234d6CB63101358142B364388B129C75E9894,2194.0
0x51F79d1445C2C866d7522D7C94616Fe7cad78808,1106.0
0x96756C0AEc06165FA73495F7c59F8279f6182C40,700.0
0xDF98f119f506440683118C913eCad1A3a72Dac9d,70328.7286
0x3A8a39e15B472B85710397911D461dEea47333F2,978.0
0x84Bf2646dc88a4C2CbFf66b7B8D0Ac02290A5d26,145.2739
0x50A81f60C2EEc528DA3e83532cB0c8436A9B4592,404.0
0x7163d398C6a5EEC25b27BEEebCF01901Bc9C0AB0,1198.0
0xF4EEfEadb471474f8d9bd886344Ff8413d361944,1545.74
0xff2850b7Ab72D4cE676933cea8ccbf484e1754b0,52829.2771
0x9D016B5F37D98C2c1725E4e089444fE14F86Fa8c,21.148746
0x0060e5b05eB2EdB38B1d73f87cc594c68E39f01C,1084.6702
0xFe67A08533ef0b21EEE76B5BEaB5EE78FB63d5f4,1314.69
0x2e407B90bD1FFEB950B7C9b369498Cb063eDf66E,366.99252
0x9dd66DC812e20650101329E9fB4BEB8F8f28c26b,1374.9
0xc11eC33a97880de59DFD2a36796E99d3F2F30dB4,45968.69983
0xE7893cbD3d09a00E0F6f097E797dC0d9215ebc06,1398.0
0xb85836606165caCc0a4bC736a2b680D1ac80e041,1214.22
0x71bDb9fC30Ad26D6a3eF5D23D58945474BC7c20A,3128.933819
0x88E192BB46F09B1489d478bEaea0F0AF8F156394,16811.278278
0x8DE2A76e206B330d848E1172c4678444458E9DBf,990.7
0x6B1FdaAF2213199DFA1F28F46945d3849c0452dd,1220.0
0x394063150956BDE494551Aa973Fa7ceA00012dDa,1262.0
0x4dbb867B89251978AeB66fD496048658023c0d94,2345.125803
0x084102687c563F62538E9A88c2ab87f2959e1B87,2966.820905
0xE49C0FB28965E0Dd7422757e2552553Cf17c4792,2680.545192
0xDFe79cAF7E68C81D6Cd5e12a6edDb74680aa2550,10715.707155
0x00056664dFf2123c4d41123f2F08f9851C8FB60F,17710.445752907424
0x63FdE4f13C0784ca59b3994d703aab490fF3F886,386.0
0x42B8fe2520Bf3Db65C1e706B68c052151C9F920B,1072.386932
0x6ef7E5cDda68aDbE24dB932A1eE8AC715eD988C8,2121.33
0x1491dDE0e8E2C97FB782B856721a1E8Cc2380bEC,363.0
0x28ad755A2cBac4932C111f7A1485198B061764A0,1209.0
0x6236fE9aefa7F4D6e82C472324561Ee5ADDb6Af5,1343.2443
0xf009068FF6A564978fBb298c0bB778d1ACAB1aF6,4.298207
0xE2414424d40797418d88d3c4FA120Fb45dC99452,4999.636838
0x7e4683ADA88354b35690526cbC1Be078fF3a2659,2185.9007
0x9AD484fB9261d8c3B8EAa7F2d6FC2f8736922aAA,1667.15
0xc67dE88740A3C46B1DaDde697814d43c946Aeee9,815.0
0x44aC710aaAC876fD9F408C5610545F056F2dee40,422.779249
0x0b3d193c8A7D81372F4CB9df22534b84286FaeE9,427.973298
0xaF71472C83af881565d9d7200436d2B1dB6ba92F,1724.0
0xf108A31A944CdCc11cEa6C97Cc1649Fc4a957974,3247.673173
0x2AC9D860B2E96CCDdc4ADe328e19d21923B874EB,10103.467996
0xbD41A4D116A634CE8Fa77b28ae38E16e41698b48,1714.142116
0xA308a9170A7BB5C9d2d3D008428AD5808e7F38Ce,850.37
0x73345E2Bd6b65Fdcf60cfd091682876070A34143,3020.691964
0xfe4B75301F01F017041f8f46993d30a599a7f375,2811.0
0x23199adD8e5B6773eb41291F70F891A1aFd5BC6B,1476.748279
0xd7ed9544160b54Edb518aaa7A11687d60a5ACedF,2751.326062
0xcCe902F640E12B6afb82D0a24923634D5C04efa3,975.0
0x25CF3F1E9746eB7F894922783300965F3C416Fd5,70000.0
0xb6BafE77a5b2101A9ba5F8f0af6219523d80a5a5,1976.9
0xabe363139196DE8575954f7601e2931FEC6fa0Ba,408.0
0x7d88B952182bE86496e2E6d4aFc5A34011C663F4,797.0
0x26e8541E5fb02743a291AfeDb7A94B1f30F478da,464.0
0x09d61B4000420D40d8a3F077402B85B27789bC30,386.0
0x4B57Ed9c6Ca341E9b0adB5Ec8f1848774808b22C,382.0
0xAe6cF9c10c51Ad7beadE2883D35642E4260e9E39,403.0
0xDB8788eA3EA8e84Da6A850af5819BF98423411b3,407.0
0x8f51544484A8c0dB3Ef42CB473A6ef90c4D6F6ce,842.0
0x91fe9EE9A5523DBb890A2736B001317a35B8B20E,378.0
0xCE36049Fc99100000C196395913d6562A63Ff5fD,14796.396513
0x0C906B1010735d31C7c2389BaFaE5f400A8F3d4C,7662.300982
0x70ED1526dBB250DB56C9b994BD65585d5Fc0266B,7709.981311
0x763f48bdB59A8Db57F461cFBA8A417706193BB49,11045.995528
0xee61f27D170C6b74C188c0349B2BdFBc59aD213e,3075.0039
0x323f8cc1855B2F7c3ed5E43A341976723Fb40983,10223.590345
0x40628A28361066240afd6aa955fa0395139cbF43,3662.251338
0xba4b01e49f504503f390e914A11717467AF26eAE,221.41
0x3b768d0Cd42F5913FB9ca834545E104391Eb6bAA,10000.0
0x8FeB0e06506f19A5556d3D863920e86e9D3ec2fA,1878.375693
0xE356A5743d0aC2A7dBF6068B797180544C04eA6c,5245.056179
0x173e95447ef30Eb251397D21F7e33C6954e1Cde0,12222.889406
0x63eA842af14e99d2c43c2107f7b8258F77378A6A,917.9499
0x5d9b3153718228777121D553544D82029f39505F,1349.4829
0xeF71FE4dA10b7191AAeaA407Ab6fA3fE46bC4819,1252.4258
0x2dC51d63A85fFE34789dcb3160215C01e48984EE,5027.967056
0x7E2Ac93Be65bbDdDFe9f86967c96ab8BB6beF873,1434.3138
0xB73Fdfb04AD0E3fCb0c937bd02fd3913cE4d627D,935.8991
0xEF9966cAF47135f291949834f747655865f5C12C,950.0212
0x7d8B45eeA9A2ceb80cf659747D044759D68707a8,2151.993346
0xf71Eb20f50c175D56980064777116F37227dF936,2481.724077
0x40087132c47da2A17491Df837fC58c9F4364BF5F,2272.288346
0xFB775440667eE7DBCfab73eCD3c69A3B3C301FcF,16567.921145
0xf6Ba5cF398556BAff493d55c7810eF55102b90E0,7458.0
0x5aD43F06697e61Ce1aF62d0Eef1D5f6cbC89D20f,114.61259907979
0x750D7eFC05E97B47070b151B79CfF0Fa4A5a1B1F,4606.126005
0x6b797C3fc8d0bbE1f48fA182Eb8DC18e75a7187C,166745.3
0xE9C7341BB9fB99A1342077223A41fF940e1Df189,17344.7
0x31dc2293A706beE9E6D6573ECeA8d582495F5C9b,1655.83
0xDccF3324066aEe0099d5b3213598399b295e95e3,631.64
0xdc411598901C640632d81658940c0f8B1C5F22E9,1488.73
0xD50928085b0E9195c33B4EDE17EdEECAdb156d4F,666.55
0x3A46eaf66EE1227c4BD503a6EB7816FF1a813dFB,5399.128111749004
0x8dA8629419476D3E2A1FD3f33DC69A759811B739,390.0554
0xdcc71B710d8fA9675Ff89ca4caD0Cd7B8a1b0f19,787.185591
0x8a599605D8906Ff53f2E8D90fCe603f4c1ab7B59,3320.987906
0x1Ec4929Abab114D4D3883a2a31e14F0e6d1295fF,9061.439823
0xeC4F0fE34dF98eb27A13F8CFAd9ceFDCc7494638,1562.252988
0x4480F0E3044F591270AB37E6a0a672b6D5eB2021,4200.0
0xAC3279A9643b7Fe4446E3AA230270304C1A2896E,1797.039743
0x61141ee422eda32E720439a64FcefE3258287442,408.62781
0x5eF9F4F9845f2EDD95aD971c7EBC14E5a8aF58C8,402.0
0x7cb6cE914295b1C458c1E120A0a4D371D0227FE0,413.0
0x54c41E75fF9becE0ec3778fE798C25AEA6a83174,974.129191
0x74930e36255CeDa46441A218816854C7e92c0c3D,374.0
0x451110fD3e88E476121A405F6005bAF9ca61C11f,819.0
0xC50Fb4001064302AAc8a52359Aaea6384D3c2f08,1304.8877
0xA8fBFC448c5E71dC18d17a210146b03531eF2134,1483.762436
0xb22f21e36EE3547679d4d62C2281f3A089fE4611,1241.0
0x6fe75DfB725fB602670Ea868c8889736eC1932a0,885.98
0x2B9DCD1bEEA6532498C8CB71f3de0d4607Bfa6e9,361.0
0x52378FCDA94F94E817DBccf483A8AB694097E0F6,2375.593045
0xAEC4a3690be76BA3aE3ADA783Ce976ABF6420d30,3064.388137
0x42f4C0766377E4919a66565B61B99F3f3be32f87,3711.122341
0xD1dBba2A1bE42aa35362A0a17fF0D30b09705d54,381.41
0xa9cf22Fe1b7e1c7aaF1b412C3B0e5d0b1052d1E4,3397.253643
0x03e05116437E9BB080b4afaFf22203633c74722D,6241.322195
0xA46dCcaB53BFdC6F72083D0cAD79fbafAd280dCd,3499.985528
0x4C87437f33E5Fe9d00642627E03C8DA50B55F349,9958.856537
0x9142E5fEF6E937e3F19fF295b65745AC27E95094,493.11
0x2CD1c76d9B8426dF3DD03Ac51706e17e3C56E527,787.001413
0xf9956F31a5EBB5E9D36a6eC2508047bA7571dDEF,5421.937998
0x53710fF89C79766961Dd68B97026746B6f9EB277,426.6129
0xaA4D6ECdbC0db25A1EEdEe6a4Af3d820a7C9540a,871.691581
0x9C3222D6c0285775E684198869fa30B3E9Cb4036,10430.452726
0xc85ca27c43BEb785FAf6c971153E9fD610514E1C,875.459901
0x9452dB8f7Fe22336D41D5D9c045913f8A01DfA7a,974.4916
0x739084f7B9577A04ea4A97eb68286020C95624e1,1522.83
0xD516fAd585c330354B5F018198eeD92Cc4581912,506.3
0x691412eA9aa69F446D9F80b4e419036fFa0e58E7,3714.741698
0x73fB0c87651CA7d1FcBfa680EcB235268e3aaEBf,11569.67
0x12dF84e250a1F42e1c42Dd11408B3227b58fc617,920.69
0xFbCFD957901Fd861712d2113BBB941E7559eb9DD,1248.0
0xa4A8505BDa799f57d96543d10D9088FbC38826a7,3157.8956
0xf49324Be967e28178b95Bc45EC4E18Baa5882f7A,798.49
0x300EfFC176cD31D8D1506eDEc8A7723f9C50CF4c,2436.879868
0x8f82b66A9Bdb6c137c610303Cf555020098aBd37,2091.85
0xC03a9BA6101a0bcD926515F3a99052f32a6560e1,1914.5806
0x5914A38C6f2d7404eb8Be04d74C109208489E0F8,169.7
0x65C9846adF2E867AE6B57612C35BE509643B7e08,836.56
0x4f6c0D44deA15D3Bb249c9035C8C778Fd0A58fA8,1294.89
0xB5a6CEd6d038db069a7485F90f36Fd4e3F8D7Fa1,1709.327405
0x016466e8d2D6a19C6c88a715823CB3deAF92762b,1026.3873
0x6abb09997883572eD18E050deB6159E725Af451D,543.438645
0xDaEC8650C444B483C15F41Ce2408ef54c183bDC2,3688.224356
0x367a95ad362C7C36DaeC5a130D678dE673460a0F,1269.97977
0x177738597a31D304203829329B0F9ABc76fd86D8,906.04
0x3A1D14C3D8AE7ED22e28A85F0320f1f395BdaEA4,1938.371097
0x4f6BBC7B8e23844158724203A17e54fbB50df2A0,1926.254287
0xF2d2EFd1d5E15DfCc5E2c841166c4223214b747C,1264.851329
0x0B12e3c0e8fbCD8C490CFBb9A3EEf0F0105F699b,2586.998866
0xD2352462b647e10194c99cCb51E40D77d3802ab5,409.37
0xd1c74daE834f984d03977bafBc9A14cDe535889b,826.089696
0x7C67dcCB0ADE0f1942a97D323e42933e78813088,216.0
0xbaCa2cbe2edA657c346eFd80fe01b009195bF624,7512.45
0x32d40EdF0075cFf61C84044A35a6c7Ba375D3893,1023.571318
0xbF427440b97F6a25D16930709b7D69232fC2515F,4070.719999
0xd972F80a28808DEabc12A7708eFd58D47576F9dd,2644.177223
0xaf3aD86614e5E0A14cA38C9068e8fc2759FF47aE,1388.378
0xF79a41E30A4548D72dc131Bf4D4A6739b8662979,11381.126067
0x1d01eFc5FA73B2BA3F875b654bcc358B056753a2,2128.329855
0x47A99Fb5499816BAa200B497c10859BE72c0FC85,1078.490993
0x853F3979aB58536f1C89C9D22572a8CeC5E389a9,3866.693922
0xa28507cbCF51819fF4eB277f5E6587E20D3d0335,400.0
0xdEAd7C34e2d7801d21a7B6F38Ec97Bbd7B1A8fcF,1736.778549
0x5eb2aE76E4096df41CDc40BfF61122C4c10B4419,2172.949312
0x4630c68D2cF3562C5A3fEf27913CF99243049E8E,2573.373126
0xAC3279A9643b7Fe4446E3AA230270304C1A2896E,10.0
0xcB73232C9eecd852558df8de3A1b4f6A8a51Ff51,3852.185188
0x7B50A5d63b6279D86A7cE63218254384ed5bc0D7,841.1384
0x86f29075E3bF68B835e0685161f5302EA3e9Fa37,886.5988
0xDF5e6b97C755E7c89CD21BBDA107daB94cC45EaB,895.1357
0xf8A308d0489B4CBb93BbDB299dD8C4073358A063,6793.480346
0x719baA11b873fbf84316B912e4AA58E050b4Cb03,916.8184
0xfD8583b585d8704E53f11Ed431662cC7c01401BB,951.8938
0xcb2aB7422ee61b54e4B5c4e1CF9304824dAD73Aa,27817.0
0x8033b33af42eCB6A413Ca5f71B9Df7c112136e82,2369.099787
0x80DEda07eD521202B1DC70698290DE3f3Fb13845,2278.201907
0x776e752093DEB7d471CBC44807ff820dF0960687,3485.4426
0xd0c89Be031D67e8363De709a15B2137dE95e7417,2494.673592
0x1Af438FD9b33C0FEDdC88B69406472B7d93215f0,2545.72364
0xF7fEa224c7450684A97e5F1272245Bd63FA1d3b5,874.0289
0xa099A2C042677492418c1FBa885354F9FCaC3F33,879.3733
0x6e041121e7208FBb583Cb8017bfF8ce4214653A6,2693.731188
0x1ce810D48b422ACcE13dEE89F8313fB2ee242601,2657.884436
0xcDA5024c72ad1F2db5b3e01086E2e598A12BEb6d,5414.369964
0x93c765CaBd85eAfa76dCE02845F2ebde7FAe7DFf,6789.395099
0x25ed681dd2444b5777d2Ce0da9507db527A23e2f,2167.856802
0x79Badb7b66e8d42C4bB9954dfC327e6A29C6bcbc,2668.898803
0xa8ED931fA305660bBAe5F42B69669cA62dD18945,2536.560011
0xa4d3044953e9e89E1472ea78B26A36b9870A88A1,4693.214481
0x6cBe083f2C5C97D9eD11b3a4d17D0CC085Ae2431,1868.430215
0xBfBC757A7f486261C6382E9420cDEE4cA930d629,686.369091
0xf358a06F1F7759aC97D911BffA079686BAc5e76F,880.0546
0x72F1Ab73546FFb53b0A7cE2caE381A0F652644A9,923.3
0xE2dcE6264923F616a3d9FA3C7D59569BED1caC0A,884.0
0xD1532Fd200FFb3D2e5331077b9EfE3375c7b4AdC,2799.744255
0x547a6443532aE09C6dEB0079dEDe7EA80E920435,1123.7457
0x08b974a1eD1E45Fdc6b3D76af8a331A2cC697B06,1434.671637
0x8fb0c54dFC0143708884B22303D31C5c80dC4f58,1105.1394
0xdD901b737B4D17E5c2DF2fDE3D4F4B4D197A8878,395706.876114
0xbbD2D8869f6aE0Ec4F0b14B8dA23453B9b4056fe,2000.703833
0xa1cEF5b2f5Fe1fd653669e275De8990B31fb8b6B,971.128879
0x993A547bdD5997C570944f8179E836faa45eA0a1,13890.018
0x006a3581748a34C02A3e81C6113BEf03Ec6133F6,1587.0
0x822035A9AD32b151E8f690d46e95084FAd2477D5,98590.284351
0xa715541e8b8307d2d022AE2Abde14c1d1D0c4178,1128.146795
0xB6EB8951B0057921Da88e7a1B797860F4903Df05,5335.829212
0x6e9b839405A2fb0cd5B4A7Cbd8c5Bec4F03d0E76,3634.816493
0xdC81Daaa0832670f96f64E6348bA31DF3522B557,1247.0116
0x137E595e790013bd08B4976cffa7B8C9bF60A0f2,514772.896125
0xeE6De13DcD3Ea2142bC7fcf7817aAc000d650bF7,2959.200298
0x212f7801b552aFbfEbb4B30AB5ff516514e6fB60,260781.114975
0x108b36Ae48275648Ee8064683571b4f188788370,1027.0
0x057D3a2C0483D8B081a8FC6EfD81D8700C0A1D15,343.9
0xb7DB34FEE93e237F0dA032dadB78b32255A918b3,990.410547
0xC47e93e9668234aA99222B0E5AaA08201349E34D,3267.056324
0xA1c93f6332533777681D63897439772055cEB1FF,1927.8230501023797
0x44bdA7aC1b17B9CB421CEC783091232977e5c1Ee,1354.26
0xC006c91D68d588336B91C56A376f69692aF91085,4004.5
0x5EB51a5250Ca60E727c35Ef3B0F9c89382cAB7e6,2777.931841
0x50cEF318d38f5F9A159D891697d375f0f23c3440,1622.617331
0x3CA67fDe8d4753c7a779499B5384d61BE751e442,3033.197904
0x2Eea84c5c1279C4C378bE4f0Aa5be3FB51C970b2,2432.23176
0xe56f6fe5EaFc7CF5c398f2F75BFea0aCAB5E77EE,745.9975
0x099d14A64DC6e22B3619b06BD9eD77A4a06F36a7,1689.9
0x26d2ec76F73C869c1Fba34f46F1159a5439374d2,395.738663
0xb400FCb247ef02A4404c64318DeF3680333f361C,517.096672
0x83ecAd44ddD34E18B7ead9Fbdbe9CE41b270D113,58.0
0x3610D21d80635EdC01117500f55A702E4D82eD98,1097.0
0xe5a69998caAeAd06A6D2bB051f78bdA6161434Ef,1327.27038
0x94C5ee03414047Deaecf06B95Cc25F7Fb1BEb91F,1124.29
0xc814c12E7Aa023A6A14F36455526834cE3c0a3c6,4405.271968
0x27c0F97BC040f767f5F94D587f3195349e6DaFE3,1771.0
0xb6d53F34fcDF343E8192D4CDf5A6F02B9E2A01E5,6050.530119
0xaff67693181AB15e640d5ad168D36F2E45AB9057,780.0
0x3bf8c97C07610e19972A4cA0D2b88D2c9453A122,1587.982
0x9de3dd200A13A86352bfF5C63a0c900F97228F02,3220.774053
0xc41D7c7176f53F0E7374B1B32581BcBe38ebadeC,1698.330016
0xE178A67278F19a480a0D384cF906ba6eAdBaeE5B,1035.13
0x7485D15bBaAE78f517227E50919d8be5dea0b043,57.0858
0xc59436c027Fd481228f37354540368EaE8F1c68e,1253.4586
0x3f79218610c52465085a1DEdbFFDbb460Dce55C1,1152.3066
0x4c1876c61a87e3B3Ec6016266a3ECDD9cAa4ed96,1421.6722
0x8bFC0594bE387aCC697eA65Dd8aac87C80a34022,1534.33
0xa88d5f79245675b3bEEb6c175842581a7c6009D4,1194.4182
0x273bE547ffAd3eA02b6038012158f9a7699f5f50,5070.750282
0x6eB81C773f397C230f61339d333ef6adBfBe6e96,1831.58
0x98417848BE6Ee1d2973d065c66e601F4C5312669,411.1185
0x328a7e5B34F22Aa65dD3FbE051AF7504BEA160C4,1372.106155
0x6aa748fB07C1762372Da6E0D4e9776476534D911,1665.319236
0x101FB6255eA21431277063cc56D2830fa108E1Bc,783.3964
0xF8560b37260dc8d94bD4D37406DD2011172DA259,2845.9281
0x801e5e033A082e8680a4cDC6533640DF01649096,3793.986765
0x5a8f5f73ADdD021f37e8EBd1C6E34Ac887267626,379.24833
0x014B20FF5A52F920a543Ff9f6eB2E8e2a0600e9c,1162.4293
0x34B97245A425E6B93Ae0c1982A296Dd8cE92bf4A,809.1029
0x3C2c640602c059011f892ce0B6a2c4725662E826,18.548
0x618E10d910d6D425f506F5864C941d158255f756,709.4373
0xb48D63753Eb8DdAf4e63B9Ad5E648c4F4edE4871,1201.281
0x8108B679CB97f5FB7bd3C2afAD996EA82537CDAD,1424.0371
0x69494972bd4A9e98cd70DFb235F49aF563912822,11033.623652934275
0x6Fa663d24CA53FF72c7871D81F6ad902ea048c5F,411.1
0xD0Bb3eF450A9A7908E60aB8745AD73F1Ec06e19D,37.9887
0x08A49A62F022B5e6860AA8476D0dcd8206D865Dd,8.386505
0x4b5bd6d72F0e1ab45DD7a50736e6D1d0641e0850,4929.058311327268
0xbd76D02344194D2b4bd2c6c54F0be09853eceE00,16198.428342496934
0xe5e7Fa4913677896DA112274E6646C64D1A8bCAE,18000.000024
0xD377eA9196CDc4f57922b413Cf249B91F4b376ad,36645.04920318867
0x20dc35b8Acc8606bd4e1B18277479385cb6007e0,34851.70135572672
0x13aE9b88A1E33BC6Cc4Fd21DC5E227E8b5B69Cbf,6114.841615868487
0x439F3d7868eB7ae8aB277ba924AE57dfc283DA83,464.05
0xe0232CB535A5e1ebF675a58239b32d4AF63067ec,7820.821265111221
0xf4081212Cc9AF239e221d12C7DB59610C7b4a53E,5729.727206
0xAE5D5668c050892a7bcC56e04d7f9975C0a9B7b3,17730.750205
0xAb3F84527d4a7DC4DbAf422d8B052788D2D2BEFa,911.347567
0xFAa2c68f61f5Ef4E21CC3Ed65D5D061D696ec6Eb,839.0
0x84AD3AcE2a830722ABE3c1D9d6E5D1361ecd7834,9463.327299
0x8fd3A69F7e77e4956e31fbc1634D5AF2430eA002,1186.0
0x7696AEd3F9Ba23921A607debB625a10988EbAa9B,1791.036914
0x8D0E65D49A97C65b28e37f57e6eE6c80887c61ff,28275.0
0xa4CaBa639E2F9d646921536474b5c833d6a42D65,1535.0
0xBa07D528930aF0A45a60EFEA378d21916f0497ad,1037.539165
0x46Aaa437e280Aa7178abDEc88B260a37976Cf879,838.2501
0x366d19bFdadAfD540230110679C429C5D65ab424,784.5412
0xC0ae9B13269993B101aE361C1f10c8Dcd6a14d1F,1030.777079
0x13277AfbA2dBF8611873aF099aaC190E95123226,1021.892399
0x5FD749323D38eaCc9Ac22af343887c6cc4b00385,24330.198549
0x40Ff50Ae10e628f872596F3EFde03CD2D53F544f,3193.441615
0xE25B8d06f403F56d46a08432e37Eaf7526A3011a,1093.5894
0x41CF17038989c977eb3D16010b43A6F9DBbF4d7d,1002.505691
0xEf4cd2c671eB7E72354d3eB710931D472374fd9C,148.0
0xbB66c0ED686BC068143C2d2fE80c080da8C5855f,975.0218
0x29416f59002A9da0c9A52d0849880D174d88980b,412.463
0x13994C6015F06C75df70E6171b6C00D8F84Bc96D,1152.079
0xe79e168DEeC6b9a63C57785533dc2565151C0E98,3814.683434
0x950ac38b3FaEBB8cBeA60acB44016f35949FB79C,6641.106263
0x06E7Fe098B3C3502485B18f99Dcc007E907aA99d,395.0
0xed98f20049ad3847b366B7E539913Ffbe7869Ee3,2470.225081
0x30e06b230e75c0472A3015E7cbb65407bA14F8D3,3103.539706
0x8DB83E10Dec3f95eD2b54ae96585D74695DA0184,2131.322717
0x4B30889b617e6e6cE0A2CFCe163cdCc2f8252E91,3895.901592
0xA3351395109D8E08171204AA3f75999485eA5eA8,1093.0
0xaa24e9D79728c28cdC48aecc638961Cfc28708ad,3521.432655
0x3067FF2495261dB677e068D9cbB26B3a2f1AEF99,1157.0
